GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 51 DU 18/12/2023 AU 24/12/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;5,39;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;-0,01;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,36;;;;;;;;;;;;;;5,93;;
CENTRE-EST;U=;Var;0;;;;;;;;;;;;;;0;;
CENTRE-EST;U-;Cot;5,30;;;;;;;;5,41;;5,38;;;;5,63;;
CENTRE-EST;U-;Var;0;;;;;;;;0;;0;;;;-0,03;;
CENTRE-EST;R+;Cot;5,25;;;;;;;;5,35;;5,34;;;;5,50;;
CENTRE-EST;R+;Var;-0,03;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R=;Cot;5,17;;;;;;;;5,31;;5,31;;;;5,38;;
CENTRE-EST;R=;Var;;;;;;;;;0,01;;0,02;;;;-0,01;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,38;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,03;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,31;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,08;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;3,88;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;3,84;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,04;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,32;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,31;;;;;;;;5,84;;;;;;;;
GRAND-SUD;U-;Var;0;;;;;;;;-0,05;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,62;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;-0,05;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;5,48;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;3,85;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;-0,01;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;5,78;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,49;5,73;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,01;0,04;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,44;5,64;;;;;;;;6,36;;;;;6,11;;
GRAND-OUEST;U=;Var;0;0,02;;;;;;;;-0,17;;;;;-0,21;;
GRAND-OUEST;U-;Cot;5,39;5,57;;;;;;;5,69;6,18;5,48;5,97;;;5,84;;
GRAND-OUEST;U-;Var;0,01;-0,01;;;;;;;-0,08;-0,02;-0,07;-0,08;;;-0,02;;
GRAND-OUEST;R+;Cot;5,34;;;;;;;;5,53;;5,43;5,80;;;5,62;;
GRAND-OUEST;R+;Var;0;;;;;;;;0;;0,01;-0,04;;;-0,01;;
GRAND-OUEST;R=;Cot;5,26;;;;;;;;5,40;;5,38;;;;5,42;;
GRAND-OUEST;R=;Var;0;;;;;;;;0,01;;0,02;;;;0,01;;
GRAND-OUEST;R-;Cot;5,16;;;;;;;;5,25;;;;;;;;
GRAND-OUEST;R-;Var;0,04;;;;;;;;-0,02;;;;;;;;
GRAND-OUEST;O+;Cot;;;4,77;;;;;;;;;;4,41;;;;
GRAND-OUEST;O+;Var;;;-0,05;;;;;;;;;;0;;;;
GRAND-OUEST;O=;Cot;;;4,72;4,69;;;4,52;;;;;;4,38;3,93;;;
GRAND-OUEST;O=;Var;;;-0,05;;;;-0,02;;;;;;0,03;0,01;;;
GRAND-OUEST;O-;Cot;;;;4,66;;;;;;;;;;3,92;;;
GRAND-OUEST;O-;Var;;;;0,01;;;;;;;;;;0,01;;;
GRAND-OUEST;P+;Cot;;;;4,60;;;;;;;;;;3,89;;;
GRAND-OUEST;P+;Var;;;;-0,04;;;;;;;;;;-0,01;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;3,85;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;3,74;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,01;;;
