GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 37 DU 11/09/2023 AU 17/09/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,25;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,05;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,20;;;;;;;;5,61;;5,59;;;;5,76;;
CENTRE-EST;U-;Var;0,04;;;;;;;;0,01;;0,01;;;;0,01;;
CENTRE-EST;R+;Cot;5,15;;;;;;;;5,56;;5,56;;;;5,66;;
CENTRE-EST;R+;Var;0,02;;;;;;;;0;;0,01;;;;0;;
CENTRE-EST;R=;Cot;5,09;;;;;;;;5,52;;5,52;;;;5,56;;
CENTRE-EST;R=;Var;;;;;;;;;0,01;;0,01;;;;0;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;5,00;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,02;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,94;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,69;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;0,02;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,65;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,65;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,02;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,24;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;0,04;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,24;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,24;;;;;;;;5,98;;;;;;;;
GRAND-SUD;U-;Var;0,06;;;;;;;;0,03;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,81;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,06;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;5,70;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;0,02;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,69;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;0,03;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,44;5,62;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,06;-0,01;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,38;5,57;;;;;;;;6,36;;;;;6,11;;
GRAND-OUEST;U=;Var;0,05;0;;;;;;;;0,01;;;;;-0,04;;
GRAND-OUEST;U-;Cot;5,33;5,51;;;;;;;5,75;6,18;5,65;5,89;;;5,91;;
GRAND-OUEST;U-;Var;0,03;0,02;;;;;;;-0,05;-0,04;0,02;-0,09;;;0,03;;
GRAND-OUEST;R+;Cot;5,29;;;;;;;;5,67;;5,61;5,85;;;5,72;;
GRAND-OUEST;R+;Var;0,03;;;;;;;;0;;-0,01;-0,04;;;0,03;;
GRAND-OUEST;R=;Cot;5,22;;;;4,62;;;;5,56;;5,53;;;;5,53;;
GRAND-OUEST;R=;Var;0,02;;;;-0,01;;;;-0,02;;-0,03;;;;0;;
GRAND-OUEST;R-;Cot;5,12;;5,03;;;;;;5,45;;;;;;;;
GRAND-OUEST;R-;Var;-0,01;;;;;;;;0,02;;;;;;;;
GRAND-OUEST;O+;Cot;;;5,02;;;;5,08;;;;;;5,05;;;;
GRAND-OUEST;O+;Var;;;0;;;;0;;;;;;0,02;;;;
GRAND-OUEST;O=;Cot;;;5,01;4,93;4,25;;5,09;;;;;;5,05;4,75;;;
GRAND-OUEST;O=;Var;;;0;0,04;;;-0,01;;;;;;0,02;0;;;
GRAND-OUEST;O-;Cot;;;;4,92;;;;;;;;;;4,76;;;
GRAND-OUEST;O-;Var;;;;0,04;;;;;;;;;;0,02;;;
GRAND-OUEST;P+;Cot;;;;4,91;;;;4,85;;;;;;4,74;;;
GRAND-OUEST;P+;Var;;;;0,04;;;;-0,08;;;;;;0,01;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,71;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,63;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;0,02;;;
