GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 5 DU 29/01/2024 AU 04/02/2024

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;5,47;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,45;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,01;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,42;;;;;;;;5,47;;5,45;;;;5,70;;
CENTRE-EST;U-;Var;0,03;;;;;;;;-0,01;;-0,01;;;;0,03;;
CENTRE-EST;R+;Cot;5,36;;;;;;;;5,42;;5,41;;;;5,55;;
CENTRE-EST;R+;Var;0,03;;;;;;;;0;;-0,01;;;;0,01;;
CENTRE-EST;R=;Cot;;;;;;;;;5,38;;5,38;;;;5,47;;
CENTRE-EST;R=;Var;;;;;;;;;-0,01;;-0,01;;;;0,04;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;4,62;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,57;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,03;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,50;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,03;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,09;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;0,01;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,08;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,06;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,03;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,49;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,48;;;;;;;;5,93;;;;;;;;
GRAND-SUD;U-;Var;0,05;;;;;;;;0,04;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,79;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,05;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;4,13;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;0,04;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,09;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;0,04;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,58;5,72;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,03;0,03;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,53;5,68;;;;;;;;6,46;;;;;6,17;;
GRAND-OUEST;U=;Var;0,03;0,02;;;;;;;;0,04;;;;;0;;
GRAND-OUEST;U-;Cot;5,49;5,64;;;;;;;5,70;6,24;5,56;5,99;;;5,86;;
GRAND-OUEST;U-;Var;0,02;0,02;;;;;;;0,01;0,03;0,01;0;;;0;;
GRAND-OUEST;R+;Cot;5,45;;;;;;;;5,59;;5,51;5,87;;;5,64;;
GRAND-OUEST;R+;Var;0,03;;;;;;;;0,01;;0;0,03;;;0,05;;
GRAND-OUEST;R=;Cot;5,38;;;;;;;;5,49;;5,48;;;;5,45;;
GRAND-OUEST;R=;Var;0,03;;;;;;;;0,02;;0,03;;;;-0,01;;
GRAND-OUEST;R-;Cot;5,29;;;;;;;;5,35;;;;4,63;;5,31;;
GRAND-OUEST;R-;Var;0,05;;;;;;;;0,01;;;;0,06;;0,05;;
GRAND-OUEST;O+;Cot;;;;;;;;;;;;;4,62;;;;
GRAND-OUEST;O+;Var;;;;;;;;;;;;;0,05;;;;
GRAND-OUEST;O=;Cot;;;4,96;;;;4,64;;;;;;4,58;4,16;;;
GRAND-OUEST;O=;Var;;;0,01;;;;-0,06;;;;;;0,05;0,06;;;
GRAND-OUEST;O-;Cot;;;;4,79;;;;;;;;;;4,13;;;
GRAND-OUEST;O-;Var;;;;0,04;;;;;;;;;;0,04;;;
GRAND-OUEST;P+;Cot;;;;4,77;;;;;;;;;;4,12;;;
GRAND-OUEST;P+;Var;;;;0,03;;;;;;;;;;0,04;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,09;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,04;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,00;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;0,08;;;
