GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 1 DU 02/01/2023 AU 08/01/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,46;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,03;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,43;;;;;;;;5,46;;5,45;;;;5,61;;
CENTRE-EST;U-;Var;0,03;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R+;Cot;5,41;;;;;;;;5,42;;5,41;;;;5,51;;
CENTRE-EST;R+;Var;0,02;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R=;Cot;5,29;;;;;;;;5,38;;5,37;;;;5,40;;
CENTRE-EST;R=;Var;;;;;;;;;0;;0;;;;-0,02;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,90;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,01;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,85;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,02;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,72;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,66;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0,03;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,62;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,03;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,45;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,01;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,41;;;;;;;;5,68;;;;;;;;
GRAND-SUD;U-;Var;;;;;;;;;0,04;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,57;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,05;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;4,66;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,63;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;0,04;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,58;5,67;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,02;-0,01;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,54;5,65;;;;;;;5,71;6,05;;;;;5,84;;
GRAND-OUEST;U=;Var;0,01;-0,01;;;;;;;;-0,03;;;;;-0,02;;
GRAND-OUEST;U-;Cot;5,51;5,61;;;;;;;5,65;5,85;5,52;5,79;;;5,66;;
GRAND-OUEST;U-;Var;0,01;-0,01;;;;;;;0;0,02;-0,03;0,04;;;-0,02;;
GRAND-OUEST;R+;Cot;5,46;;;;;;;;5,49;;5,46;5,62;;;5,52;;
GRAND-OUEST;R+;Var;0,01;;;;;;;;-0,01;;-0,01;0;;;0,01;;
GRAND-OUEST;R=;Cot;5,40;;;;;;;;5,41;;5,42;;;;5,41;;
GRAND-OUEST;R=;Var;0;;;;;;;;-0,01;;-0,01;;;;-0,02;;
GRAND-OUEST;R-;Cot;5,28;;;;;;;;5,33;;;;4,98;;;;
GRAND-OUEST;R-;Var;;;;;;;;;0,01;;;;0,01;;;;
GRAND-OUEST;O+;Cot;;;5,11;;;;;;;;;;4,97;;;;
GRAND-OUEST;O+;Var;;;0,01;;;;;;;;;;0,03;;;;
GRAND-OUEST;O=;Cot;;;5,10;;4,27;;5,05;;;;;;4,93;4,66;;;
GRAND-OUEST;O=;Var;;;0,03;;;;0,06;;;;;;0,02;0,01;;;
GRAND-OUEST;O-;Cot;;;;4,92;;;;;;;;;;4,65;;;
GRAND-OUEST;O-;Var;;;;-0,06;;;;;;;;;;0,02;;;
GRAND-OUEST;P+;Cot;;;;4,96;;;;;;;;;;4,63;;;
GRAND-OUEST;P+;Var;;;;0,03;;;;;;;;;;0,01;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,59;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,48;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;0,03;;;
