GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 41 DU 07/10/2024 AU 13/10/2024

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,45;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,03;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,43;;;;;;;;5,70;;5,65;;;;5,89;;
CENTRE-EST;U-;Var;0,05;;;;;;;;0;;0;;;;0,04;;
CENTRE-EST;R+;Cot;5,37;;;;;;;;5,62;;5,61;;;;5,71;;
CENTRE-EST;R+;Var;0,03;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R=;Cot;;;;;;;;;5,58;;5,58;;;;5,60;;
CENTRE-EST;R=;Var;;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,75;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;-0,03;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,69;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;-0,02;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,36;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;-0,04;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,34;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;-0,04;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,28;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;-0,05;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,53;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;-0,02;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,51;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,02;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,52;;;;;;;;6,05;;;;;;;;
GRAND-SUD;U-;Var;-0,04;;;;;;;;;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,85;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,02;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;5,72;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;0,02;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;4,35;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,32;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;-0,03;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;5,87;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,59;5,78;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,02;0;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,52;5,70;;;;;;;;6,58;;;;;6,25;;
GRAND-OUEST;U=;Var;0,01;0,02;;;;;;;;0,02;;;;;-0,04;;
GRAND-OUEST;U-;Cot;5,49;5,64;;;;;;;5,89;6,37;5,67;6,10;;;5,99;;
GRAND-OUEST;U-;Var;0,03;0,01;;;;;;;0,01;0,04;0;0;;;0,01;;
GRAND-OUEST;R+;Cot;5,43;;;;;;;;5,70;;5,60;5,95;;;5,70;;
GRAND-OUEST;R+;Var;0,03;;;;;;;;0,03;;0,01;0,02;;;-0,01;;
GRAND-OUEST;R=;Cot;5,36;;;;;;;;5,58;;5,55;;;;5,51;;
GRAND-OUEST;R=;Var;0,04;;;;;;;;0,01;;0,01;;;;-0,02;;
GRAND-OUEST;R-;Cot;5,24;;5,00;;;;;;5,43;;;;;;5,37;;
GRAND-OUEST;R-;Var;0,04;;;;;;;;-0,01;;;;;;-0,02;;
GRAND-OUEST;O+;Cot;;;;;;;4,76;;;;;;4,71;;;;
GRAND-OUEST;O+;Var;;;;;;;-0,02;;;;;;-0,06;;;;
GRAND-OUEST;O=;Cot;;;4,92;4,71;;;4,76;;;;;;4,69;4,33;;;
GRAND-OUEST;O=;Var;;;0,01;-0,01;;;-0,05;;;;;;-0,05;-0,04;;;
GRAND-OUEST;O-;Cot;;;;4,68;;;;;;;;;;4,32;;;
GRAND-OUEST;O-;Var;;;;0;;;;;;;;;;-0,04;;;
GRAND-OUEST;P+;Cot;;;;4,68;;;;4,38;;;;;;4,30;;;
GRAND-OUEST;P+;Var;;;;0,01;;;;-0,07;;;;;;-0,05;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,27;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;-0,05;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,18;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,06;;;
