GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 14 DU 01/04/2024 AU 07/04/2024

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;5,47;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,42;;;;4,57;;;;;;;;;;;;
CENTRE-EST;U=;Var;-0,06;;;;-0,03;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,40;;;;;;;;5,51;;5,47;;;;5,73;;
CENTRE-EST;U-;Var;-0,04;;;;;;;;0;;-0,01;;;;0;;
CENTRE-EST;R+;Cot;5,39;;;;;;;;5,44;;5,43;;;;5,59;;
CENTRE-EST;R+;Var;-0,03;;;;;;;;0;;0,01;;;;0,03;;
CENTRE-EST;R=;Cot;;;;;;;;;5,39;;5,40;;;;5,48;;
CENTRE-EST;R=;Var;;;;;;;;;0;;0,01;;;;0,03;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,63;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,58;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,18;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,18;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,15;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,59;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;-0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,56;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,54;;;;;;;;5,96;;;;;;;;
GRAND-SUD;U-;Var;-0,11;;;;;;;;;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,76;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;-0,05;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;5,65;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;4,24;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,20;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,54;5,73;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;-0,05;-0,01;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,50;5,66;;;;;;;;6,47;;;;;6,23;;
GRAND-OUEST;U=;Var;-0,04;-0,04;;;;;;;;-0,03;;;;;-0,02;;
GRAND-OUEST;U-;Cot;5,47;5,61;;;;;;;5,78;6,33;5,58;6,05;;;5,92;;
GRAND-OUEST;U-;Var;-0,03;-0,03;;;;;;;-0,03;0,05;0,02;0,02;;;0,01;;
GRAND-OUEST;R+;Cot;5,42;;;;;;;;5,60;;5,52;5,87;;;5,63;;
GRAND-OUEST;R+;Var;-0,03;;;;;;;;-0,02;;0,02;-0,02;;;-0,01;;
GRAND-OUEST;R=;Cot;5,33;;;;;;;;5,49;;5,44;;;;5,43;;
GRAND-OUEST;R=;Var;-0,03;;;;;;;;0,01;;0;;;;-0,03;;
GRAND-OUEST;R-;Cot;5,20;;4,96;;;;;;5,34;;;;;;;;
GRAND-OUEST;R-;Var;-0,03;;-0,06;;;;;;-0,01;;;;;;;;
GRAND-OUEST;O+;Cot;;;;;;;4,74;;;;;;4,68;;;;
GRAND-OUEST;O+;Var;;;;;;;-0,01;;;;;;0;;;;
GRAND-OUEST;O=;Cot;;;4,90;4,77;;;4,79;;;;;;4,66;;;;
GRAND-OUEST;O=;Var;;;;;;;0,01;;;;;;0;;;;
GRAND-OUEST;O-;Cot;;;;4,74;;;;;;;;;;4,24;;;
GRAND-OUEST;O-;Var;;;;-0,04;;;;;;;;;;0,01;;;
GRAND-OUEST;P+;Cot;;;;4,73;;;;;;;;;;4,23;;;
GRAND-OUEST;P+;Var;;;;-0,05;;;;;;;;;;0,01;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,18;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,06;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,06;;;
