GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 15 DU 10/04/2023 AU 16/04/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;5,57;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;-0,05;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,54;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;-0,05;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,51;;;;;;;;5,54;;5,51;;;;5,71;;
CENTRE-EST;U-;Var;-0,03;;;;;;;;0;;-0,02;;;;0,01;;
CENTRE-EST;R+;Cot;5,49;;;;;;;;5,48;;5,48;;;;5,59;;
CENTRE-EST;R+;Var;-0,01;;;;;;;;-0,02;;-0,02;;;;-0,01;;
CENTRE-EST;R=;Cot;;;;;;;;;5,44;;5,44;;;;5,49;;
CENTRE-EST;R=;Var;;;;;;;;;-0,02;;-0,02;;;;-0,01;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;5,04;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;-0,04;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,98;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;-0,07;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,78;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;-0,05;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,74;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;-0,06;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,69;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;-0,08;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,56;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,54;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,01;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,55;;;;;;;;5,85;;;;;;5,79;;
GRAND-SUD;U-;Var;0,02;;;;;;;;-0,07;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,73;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;-0,02;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;5,62;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;-0,01;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;5,00;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;4,77;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;-0,02;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,73;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;-0,03;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,63;5,74;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;-0,04;-0,03;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,58;5,72;;;;;;;;6,27;;;;;6,02;;
GRAND-OUEST;U=;Var;-0,02;-0,02;;;;;;;;0,02;;;;;0;;
GRAND-OUEST;U-;Cot;5,56;5,66;;;;;;;5,70;6,03;5,59;5,85;;;5,82;;
GRAND-OUEST;U-;Var;-0,01;-0,02;;;;;;;-0,02;-0,04;0;0;;;0;;
GRAND-OUEST;R+;Cot;5,51;;;;;;;;5,58;;5,51;5,74;;;5,62;;
GRAND-OUEST;R+;Var;-0,02;;;;;;;;-0,01;;-0,05;0,01;;;0,02;;
GRAND-OUEST;R=;Cot;5,44;;;;4,70;;;;5,43;;5,39;;;;5,47;;
GRAND-OUEST;R=;Var;-0,01;;;;0,03;;;;-0,08;;-0,12;;;;-0,01;;
GRAND-OUEST;R-;Cot;5,33;;;;;;;;5,34;;;;5,10;;5,36;;
GRAND-OUEST;R-;Var;-0,01;;;;;;;;-0,06;;;;-0,01;;0,01;;
GRAND-OUEST;O+;Cot;;;;;;;5,13;;;;;;5,08;;;;
GRAND-OUEST;O+;Var;;;;;;;-0,01;;;;;;-0,03;;;;
GRAND-OUEST;O=;Cot;;;;5,11;4,42;;5,11;;;;;;5,03;4,80;;;
GRAND-OUEST;O=;Var;;;;-0,04;0,04;;-0,04;;;;;;-0,04;-0,05;;;
GRAND-OUEST;O-;Cot;;;;5,12;;;;4,92;;;;;;4,79;;;
GRAND-OUEST;O-;Var;;;;-0,01;;;;0;;;;;;-0,04;;;
GRAND-OUEST;P+;Cot;;;;5,09;;;;4,92;;;;;;4,77;;;
GRAND-OUEST;P+;Var;;;;-0,02;;;;-0,02;;;;;;-0,04;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,73;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;-0,05;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,65;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,03;;;
