GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 50 DU 11/12/2023 AU 17/12/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;5,40;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;0,06;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,36;;;;;;;;5,53;;;;;;5,93;;
CENTRE-EST;U=;Var;0,03;;;;;;;;;;;;;;0,08;;
CENTRE-EST;U-;Cot;5,30;;;;;;;;5,41;;5,38;;;;5,66;;
CENTRE-EST;U-;Var;0,02;;;;;;;;-0,01;;-0,01;;;;0,03;;
CENTRE-EST;R+;Cot;5,28;;;;;;;;5,35;;5,34;;;;5,50;;
CENTRE-EST;R+;Var;0,04;;;;;;;;-0,02;;-0,01;;;;-0,04;;
CENTRE-EST;R=;Cot;;;;;;;;;5,30;;5,29;;;;5,39;;
CENTRE-EST;R=;Var;;;;;;;;;-0,02;;-0,02;;;;-0,01;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,35;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,23;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;3,88;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;3,88;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;3,80;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;-0,03;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,36;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,35;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,03;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,31;;;;;;;;5,89;;;;;;;;
GRAND-SUD;U-;Var;0,04;;;;;;;;-0,05;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,67;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,08;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;3,86;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;-0,02;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;7,88;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,48;5,69;;;;;;;;6,97;;;;;;;
GRAND-OUEST;U+;Var;-0,02;0,02;;;;;;;;0,11;;;;;;;
GRAND-OUEST;U=;Cot;5,44;5,62;;;;;;;6,16;6,53;;;;;6,32;;
GRAND-OUEST;U=;Var;0;0;;;;;;;-0,11;0;;;;;0,01;;
GRAND-OUEST;U-;Cot;5,38;5,58;;;;;;;5,77;6,20;5,55;6,05;;;5,86;;
GRAND-OUEST;U-;Var;0;0,01;;;;;;;0,07;0,05;0,06;0,07;;;0,03;;
GRAND-OUEST;R+;Cot;5,34;;;;;;;;5,53;;5,42;5,84;;;5,63;;
GRAND-OUEST;R+;Var;0,01;;;;;;;;0;;0;-0,01;;;0,04;;
GRAND-OUEST;R=;Cot;5,26;;;;4,27;;;;5,39;;5,36;;;;5,41;;
GRAND-OUEST;R=;Var;0;;;;0,01;;;;0,01;;0,01;;;;0,01;;
GRAND-OUEST;R-;Cot;5,12;;4,81;;;;;;5,27;;;;;;5,24;;
GRAND-OUEST;R-;Var;0;;;;;;;;0,01;;;;;;;;
GRAND-OUEST;O+;Cot;;;4,82;;;;;;;;;;4,41;;;;
GRAND-OUEST;O+;Var;;;0,07;;;;;;;;;;-0,02;;;;
GRAND-OUEST;O=;Cot;;;4,77;;3,86;;4,54;;;;;;4,35;3,92;;;
GRAND-OUEST;O=;Var;;;0,01;;;;0,08;;;;;;-0,03;-0,03;;;
GRAND-OUEST;O-;Cot;;;;4,65;;;;;;;;;;3,91;;;
GRAND-OUEST;O-;Var;;;;-0,01;;;;;;;;;;-0,03;;;
GRAND-OUEST;P+;Cot;;;;4,64;;;;;;;;;;3,90;;;
GRAND-OUEST;P+;Var;;;;-0,01;;;;;;;;;;-0,02;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;3,84;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;-0,04;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;3,75;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;;;;
