GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 39 DU 25/09/2023 AU 01/10/2023

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,31;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,04;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,27;;;;;;;;5,58;;5,56;;;;5,72;;
CENTRE-EST;U-;Var;0,04;;;;;;;;-0,03;;-0,03;;;;-0,04;;
CENTRE-EST;R+;Cot;5,23;;;;;;;;5,53;;5,53;;;;5,62;;
CENTRE-EST;R+;Var;0,03;;;;;;;;-0,03;;-0,03;;;;-0,04;;
CENTRE-EST;R=;Cot;;;;;;;;;5,48;;5,49;;;;5,56;;
CENTRE-EST;R=;Var;;;;;;;;;-0,04;;-0,03;;;;0;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,94;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;-0,06;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,89;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;-0,05;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,66;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;-0,03;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,63;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;-0,02;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,60;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,29;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,01;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,24;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Var;-0,01;;;;;;;;;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,82;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,03;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,45;5,65;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;-0,02;0;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,42;5,58;;;;;;;;6,34;;;;;6,19;;
GRAND-OUEST;U=;Var;0,01;-0,01;;;;;;;;-0,06;;;;;-0,02;;
GRAND-OUEST;U-;Cot;5,37;5,53;;;;;;;5,77;6,18;5,65;5,96;;;5,89;;
GRAND-OUEST;U-;Var;0,01;-0,01;;;;;;;-0,04;-0,04;-0,07;0,01;;;0,01;;
GRAND-OUEST;R+;Cot;5,32;;;;;;;;5,66;;5,59;5,88;;;5,72;;
GRAND-OUEST;R+;Var;0,01;;;;;;;;0,01;;-0,02;0,04;;;0,03;;
GRAND-OUEST;R=;Cot;5,26;;;;;;;;5,54;;5,54;;;;5,53;;
GRAND-OUEST;R=;Var;0,03;;;;;;;;-0,01;;0;;;;0,02;;
GRAND-OUEST;R-;Cot;5,15;;;;;;;;5,42;;;;;;;;
GRAND-OUEST;R-;Var;-0,02;;;;;;;;-0,02;;;;;;;;
GRAND-OUEST;O+;Cot;;;5,02;;;;5,06;;;;;;5,01;;;;
GRAND-OUEST;O+;Var;;;0;;;;-0,03;;;;;;-0,04;;;;
GRAND-OUEST;O=;Cot;;;;4,94;;;5,06;;;;;;4,99;;;;
GRAND-OUEST;O=;Var;;;;0,02;;;-0,01;;;;;;-0,05;;;;
GRAND-OUEST;O-;Cot;;;;4,93;;;;;;;;;;4,71;;;
GRAND-OUEST;O-;Var;;;;0;;;;;;;;;;-0,03;;;
GRAND-OUEST;P+;Cot;;;;4,92;;;;4,75;;;;;;4,69;;;
GRAND-OUEST;P+;Var;;;;0;;;;-0,25;;;;;;-0,03;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,65;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;-0,02;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,52;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;;;;
