GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 25 DU 17/06/2024 AU 23/06/2024

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,27;;;;4,70;;;;;;;;;;;;
CENTRE-EST;U=;Var;0;;;;0,06;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,23;;;;;;;;5,61;;5,58;;;;5,75;;
CENTRE-EST;U-;Var;0;;;;;;;;0,01;;0,03;;;;-0,03;;
CENTRE-EST;R+;Cot;5,20;;;;;;;;5,52;;5,51;;;;5,62;;
CENTRE-EST;R+;Var;0;;;;;;;;0;;0,01;;;;-0,01;;
CENTRE-EST;R=;Cot;;;;;;;;;5,48;;5,47;;;;5,50;;
CENTRE-EST;R=;Var;;;;;;;;;0,01;;0;;;;0;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,77;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,01;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,73;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,03;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,38;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0,03;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,34;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,05;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,38;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;0,02;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,40;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,04;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;;;;;;;;;6,03;;;;;;;;
GRAND-SUD;U-;Var;;;;;;;;;0,05;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,89;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,09;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,38;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,46;5,65;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0;0;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,38;5,60;;;4,70;;;;;6,51;;;;;6,29;;
GRAND-OUEST;U=;Var;0;0,01;;;0,03;;;;;-0,05;;;;;0,03;;
GRAND-OUEST;U-;Cot;5,35;5,56;;;;;;;5,84;6,34;5,61;6,08;;;5,92;;
GRAND-OUEST;U-;Var;0;0,03;;;;;;;0,06;0,01;0,01;0,01;;;0,03;;
GRAND-OUEST;R+;Cot;5,31;;;;;;;;5,65;;5,57;5,88;;;5,63;;
GRAND-OUEST;R+;Var;0;;;;;;;;-0,02;;-0,02;-0,03;;;-0,04;;
GRAND-OUEST;R=;Cot;5,24;;;;4,70;5,37;;;5,50;;5,50;;;;5,47;;
GRAND-OUEST;R=;Var;0;;;;0,07;;;;-0,01;;0,01;;;;-0,04;;
GRAND-OUEST;R-;Cot;5,14;;4,98;;;;;;5,38;;;;;;5,32;;
GRAND-OUEST;R-;Var;-0,01;;0,05;;;;;;-0,03;;;;;;;;
GRAND-OUEST;O+;Cot;;;4,94;;;;4,88;;;;;;4,84;;;;
GRAND-OUEST;O+;Var;;;0,02;;;;;;;;;;0,01;;;;
GRAND-OUEST;O=;Cot;;;4,87;4,73;4,43;;4,91;;;;;;4,80;4,45;;;
GRAND-OUEST;O=;Var;;;;-0,04;0,24;;0,05;;;;;;0;0,02;;;
GRAND-OUEST;O-;Cot;;;;4,76;;;;;;;;;;4,44;;;
GRAND-OUEST;O-;Var;;;;-0,01;;;;;;;;;;-0,01;;;
GRAND-OUEST;P+;Cot;;;;4,73;;;;;;;;;;4,43;;;
GRAND-OUEST;P+;Var;;;;-0,04;;;;;;;;;;0,02;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,39;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,26;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;0,02;;;
