GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 51 DU 15/12/2025 AU 21/12/2025

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;7,46;;;;6,69;;;;;;;;;;;;
CENTRE-EST;U=;Var;0;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;7,44;;;;;;;;7,55;;7,52;;;;7,69;;
CENTRE-EST;U-;Var;0,02;;;;;;;;0;;-0,01;;;;-0,03;;
CENTRE-EST;R+;Cot;7,40;;;;;;;;7,50;;7,49;;;;7,58;;
CENTRE-EST;R+;Var;0,01;;;;;;;;0;;-0,01;;;;0;;
CENTRE-EST;R=;Cot;;;;;;;;;7,45;;7,44;;;;7,50;;
CENTRE-EST;R=;Var;;;;;;;;;-0,01;;-0,02;;;;0,01;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;6,45;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;6,36;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;-0,01;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;6,08;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;-0,03;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;6,07;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;-0,02;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;6,06;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;-0,01;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;7,63;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;-0,08;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;7,65;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,04;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;7,63;;;;;;;;7,80;;;7,90;;;;;
GRAND-SUD;U-;Var;0;;;;;;;;-0,08;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;7,68;;;7,76;;;;;
GRAND-SUD;R+;Var;;;;;;;;;-0,02;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;7,57;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;0;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;6,12;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;-0,03;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;6,08;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;7,89;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;0,06;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;7,58;7,79;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,01;0,04;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;7,52;7,71;;;6,61;;;;7,92;8,22;;;;;8,07;;
GRAND-OUEST;U=;Var;0;0,02;;;-0,08;;;;-0,42;-0,04;;;;;-0,18;;
GRAND-OUEST;U-;Cot;7,49;7,65;;;;;;;7,73;8,09;7,60;7,95;;;7,86;;
GRAND-OUEST;U-;Var;0,01;0,03;;;;;;;-0,09;0,01;0,01;-0,01;;;-0,03;;
GRAND-OUEST;R+;Cot;7,46;;;;;;;;7,61;;7,55;7,81;;;7,63;;
GRAND-OUEST;R+;Var;0,01;;;;;;;;-0,03;;0,01;-0,07;;;0;;
GRAND-OUEST;R=;Cot;7,39;;;;6,47;7,35;;;7,51;;7,50;;;;7,46;;
GRAND-OUEST;R=;Var;0,01;;;;-0,08;0;;;-0,01;;0;;;;-0,04;;
GRAND-OUEST;R-;Cot;7,25;;6,90;;;7,23;;;7,41;;;;6,62;;7,31;;
GRAND-OUEST;R-;Var;0,01;;0,03;;;0,03;;;-0,01;;;;-0,01;;-0,06;;
GRAND-OUEST;O+;Cot;;;;;;;;;;;;;6,58;;;;
GRAND-OUEST;O+;Var;;;;;;;;;;;;;-0,02;;;;
GRAND-OUEST;O=;Cot;;;;6,70;;;6,63;;;;;;6,55;6,12;;;
GRAND-OUEST;O=;Var;;;;0;;;-0,01;;;;;;-0,01;-0,02;;;
GRAND-OUEST;O-;Cot;;;;6,69;;;;;;;;;;6,10;;;
GRAND-OUEST;O-;Var;;;;0;;;;;;;;;;-0,04;;;
GRAND-OUEST;P+;Cot;;;;6,71;;;;;;;;;;6,08;;;
GRAND-OUEST;P+;Var;;;;0,02;;;;;;;;;;-0,04;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;6,05;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;-0,04;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;5,91;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,05;;;
