GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 13 DU 25/03/2024 AU 31/03/2024

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;5,48;;;;4,60;;;;;;;;;;;;
CENTRE-EST;U=;Var;-0,02;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;5,44;;;;;;;;5,51;;5,48;;;;5,73;;
CENTRE-EST;U-;Var;0;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R+;Cot;5,42;;;;;;;;5,44;;5,42;;;;5,56;;
CENTRE-EST;R+;Var;0;;;;;;;;0;;0;;;;0;;
CENTRE-EST;R=;Cot;;;;;;;;;5,39;;5,39;;;;5,45;;
CENTRE-EST;R=;Var;;;;;;;;;0,01;;0,02;;;;-0,02;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;4,63;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,01;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;4,58;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,01;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;4,18;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;4,18;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;4,15;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,01;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;5,62;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;5,59;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,04;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;5,65;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Var;0,06;;;;;;;;;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;5,81;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,06;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;4,19;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;5,59;5,74;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;-0,02;-0,02;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;5,54;5,70;;;4,58;;;;;6,50;;;;;6,25;;
GRAND-OUEST;U=;Var;-0,01;0,01;;;;;;;;-0,04;;;;;-0,21;;
GRAND-OUEST;U-;Cot;5,50;5,64;;;;;;;5,81;6,28;5,56;6,03;;;5,91;;
GRAND-OUEST;U-;Var;-0,02;-0,01;;;;;;;-0,09;-0,01;-0,04;-0,07;;;-0,04;;
GRAND-OUEST;R+;Cot;5,45;;;;;;;;5,62;;5,50;5,89;;;5,64;;
GRAND-OUEST;R+;Var;-0,03;;;;;;;;0;;-0,02;0;;;-0,01;;
GRAND-OUEST;R=;Cot;5,36;;;;4,43;5,31;;;5,48;;5,44;;;;5,46;;
GRAND-OUEST;R=;Var;-0,03;;;;;-0,04;;;0;;0;;;;0;;
GRAND-OUEST;R-;Cot;5,23;;5,02;;;;;;5,35;;;;4,74;;5,31;;
GRAND-OUEST;R-;Var;-0,04;;-0,01;;;;;;-0,02;;;;0;;0,01;;
GRAND-OUEST;O+;Cot;;;;;;;4,75;;;;;;4,68;;;;
GRAND-OUEST;O+;Var;;;;;;;0,04;;;;;;-0,02;;;;
GRAND-OUEST;O=;Cot;;;;;4,09;;4,78;;;;;;4,66;4,22;;;
GRAND-OUEST;O=;Var;;;;;;;0,02;;;;;;0,02;-0,01;;;
GRAND-OUEST;O-;Cot;;;;4,78;;;;;;;;;;4,23;;;
GRAND-OUEST;O-;Var;;;;0;;;;;;;;;;0,01;;;
GRAND-OUEST;P+;Cot;;;;4,78;;;;4,28;;;;;;4,22;;;
GRAND-OUEST;P+;Var;;;;-0,01;;;;;;;;;;0,01;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;4,18;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,01;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;4,12;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;-0,01;;;
