GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 39 DU 22/09/2025 AU 28/09/2025

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;7,14;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;0,04;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;7,10;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Var;0,03;;;;;;;;;;;;;;;;
CENTRE-EST;U-;Cot;7,10;;;;;;;;7,32;;7,28;;;;7,45;;
CENTRE-EST;U-;Var;0,06;;;;;;;;0,06;;0,06;;;;0,03;;
CENTRE-EST;R+;Cot;7,09;;;;;;;;7,28;;7,26;;;;7,36;;
CENTRE-EST;R+;Var;0,07;;;;;;;;0,07;;0,06;;;;0,05;;
CENTRE-EST;R=;Cot;;;;;;;;;7,23;;7,23;;;;7,27;;
CENTRE-EST;R=;Var;;;;;;;;;0,03;;0,04;;;;0,04;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;6,59;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0,03;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;6,56;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0,05;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;6,34;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0,03;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;6,33;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0,04;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;7,25;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;-0,04;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;7,28;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;-0,13;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;7,23;;;;;;;;7,53;;;;;;7,53;;
GRAND-SUD;U-;Var;0,02;;;;;;;;0,05;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;7,44;;;7,49;;;;;
GRAND-SUD;R+;Var;;;;;;;;;0,07;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;7,33;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;0,08;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;6,40;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;0,04;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;7,26;7,47;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,08;0,09;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;7,19;7,41;;;;;;;;7,68;;;;;7,65;;
GRAND-OUEST;U=;Var;0,09;0,08;;;;;;;;-0,03;;;;;0,04;;
GRAND-OUEST;U-;Cot;7,13;7,38;;;;;;;7,40;7,65;7,33;7,50;;;7,49;;
GRAND-OUEST;U-;Var;0,08;0,08;;;;;;;0,06;0,07;0,08;0,03;;;0,05;;
GRAND-OUEST;R+;Cot;7,10;;;;;;;;7,34;;7,32;7,45;;;7,33;;
GRAND-OUEST;R+;Var;0,08;;;;;;;;0,07;;0,09;0,06;;;0,08;;
GRAND-OUEST;R=;Cot;7,00;;;;6,45;;;;7,27;;7,27;;;;7,21;;
GRAND-OUEST;R=;Var;0,06;;;;;;;;0,10;;0,09;;;;0,13;;
GRAND-OUEST;R-;Cot;6,92;;;;;7,02;;;7,11;;;;;;7,09;;
GRAND-OUEST;R-;Var;;;;;;;;;0,05;;;;;;0,13;;
GRAND-OUEST;O+;Cot;;;6,68;;;;6,67;;;;;;6,67;;;;
GRAND-OUEST;O+;Var;;;0,05;;;;;;;;;;0,05;;;;
GRAND-OUEST;O=;Cot;;;6,66;6,50;6,18;;6,69;;;;;;6,66;;;;
GRAND-OUEST;O=;Var;;;0,03;0,04;-0,04;;0,05;;;;;;0,05;;;;
GRAND-OUEST;O-;Cot;;;;6,51;;;;;;;;;;6,42;;;
GRAND-OUEST;O-;Var;;;;0,05;;;;;;;;;;0,04;;;
GRAND-OUEST;P+;Cot;;;;6,51;;;;6,49;;;;;;6,40;;;
GRAND-OUEST;P+;Var;;;;0,04;;;;0,07;;;;;;0,04;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;6,37;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0,05;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;;;;
