GROS BOVINS STANDARDS
COTATIONS REGIONALES DES GROS BOVINS ENTREE ABATTOIR STANDARDS
EN EURO
SEMAINE N° 37 DU 07/09/2026 AU 13/09/2026

EN EURO/KG NET, frais de transport inclus

;;;Jeunes bovins 12 à 24 mois;;;;Taureaux;Boeufs;;;Vaches;;;;;;Génisses;;
CENTRE-EST;U+;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;U+;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;U=;Cot;6,32;;;;5,87;;;;;;;;;;7,96;;
CENTRE-EST;U=;Var;0,02;;;;;;;;;;;;;;0,02;;
CENTRE-EST;U-;Cot;6,28;;;;;;;;7,22;;7,17;;;;7,61;;
CENTRE-EST;U-;Var;0,02;;;;;;;;0;;0;;;;0,02;;
CENTRE-EST;R+;Cot;6,25;;;;;;;;7,14;;7,10;;;;7,43;;
CENTRE-EST;R+;Var;0,02;;;;;;;;0;;0,01;;;;0,04;;
CENTRE-EST;R=;Cot;6,23;;;;;;;;7,08;;7,07;;;;7,33;;
CENTRE-EST;R=;Var;0,02;;;;;;;;0,03;;0,04;;;;0,03;;
CENTRE-EST;R-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;R-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;O+;Cot;;;;;;;;;;;;;6,10;;;;
CENTRE-EST;O+;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O=;Cot;;;;;;;;;;;;;6,02;;;;
CENTRE-EST;O=;Var;;;;;;;;;;;;;0;;;;
CENTRE-EST;O-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;O-;Var;;;;;;;;;;;;;;;;;
CENTRE-EST;P+;Cot;;;;;;;;;;;;;;5,40;;;
CENTRE-EST;P+;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P=;Cot;;;;;;;;;;;;;;5,39;;;
CENTRE-EST;P=;Var;;;;;;;;;;;;;;0;;;
CENTRE-EST;P-;Cot;;;;;;;;;;;;;;;;;
CENTRE-EST;P-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;E;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;U+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Cot;6,60;;;;;;;;;;;;;;;;
GRAND-SUD;U=;Var;0,10;;;;;;;;;;;;;;;;
GRAND-SUD;U-;Cot;6,54;;;;;;;;7,69;;;;;;;;
GRAND-SUD;U-;Var;-0,01;;;;;;;;-0,06;;;;;;;;
GRAND-SUD;R+;Cot;;;;;;;;;7,49;;;;;;;;
GRAND-SUD;R+;Var;;;;;;;;;-0,10;;;;;;;;
GRAND-SUD;R=;Cot;;;;;;;;;7,43;;;;;;;;
GRAND-SUD;R=;Var;;;;;;;;;0,01;;;;;;;;
GRAND-SUD;R-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;R-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O+;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;O-;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P+;Cot;;;;;;;;;;;;;;5,39;;;
GRAND-SUD;P+;Var;;;;;;;;;;;;;;-0,01;;;
GRAND-SUD;P=;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P=;Var;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-SUD;P-;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;E;Var;;;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Cot;6,51;6,96;;;;;;;;;;;;;;;
GRAND-OUEST;U+;Var;0,02;-0,03;;;;;;;;;;;;;;;
GRAND-OUEST;U=;Cot;6,49;6,82;;;5,92;;;;;8,54;;;;;8,26;;
GRAND-OUEST;U=;Var;0,02;0,01;;;0,04;;;;;0;;;;;0,09;;
GRAND-OUEST;U-;Cot;6,48;6,78;;;;;;;7,60;8,35;7,22;8,06;;;7,84;;
GRAND-OUEST;U-;Var;0,02;0,05;;;;;;;0,09;-0,01;0,01;0,05;;;0,03;;
GRAND-OUEST;R+;Cot;6,40;;;;;;;;7,32;;7,13;7,96;;;7,38;;
GRAND-OUEST;R+;Var;0;;;;;;;;-0,04;;0,02;0,03;;;-0,06;;
GRAND-OUEST;R=;Cot;6,30;;;;;;;;7,15;;7,09;;;;7,04;;
GRAND-OUEST;R=;Var;0,03;;;;;;;;-0,04;;0,02;;;;-0,06;;
GRAND-OUEST;R-;Cot;6,21;;5,99;;;6,66;;;6,99;;;;;;6,75;;
GRAND-OUEST;R-;Var;0,02;;-0,01;;;-0,08;;;0,05;;;;;;-0,06;;
GRAND-OUEST;O+;Cot;;;;;;;6,15;;;;;;6,09;;;;
GRAND-OUEST;O+;Var;;;;;;;;;;;;;-0,05;;;;
GRAND-OUEST;O=;Cot;;;;5,53;;;6,16;;;;;;6,06;5,42;;;
GRAND-OUEST;O=;Var;;;;-0,02;;;-0,04;;;;;;-0,01;-0,10;;;
GRAND-OUEST;O-;Cot;;;;5,52;;;;;;;;;;5,42;;;
GRAND-OUEST;O-;Var;;;;-0,02;;;;;;;;;;0;;;
GRAND-OUEST;P+;Cot;;;;5,52;;;;5,46;;;;;;5,40;;;
GRAND-OUEST;P+;Var;;;;-0,04;;;;;;;;;;0;;;
GRAND-OUEST;P=;Cot;;;;;;;;;;;;;;5,35;;;
GRAND-OUEST;P=;Var;;;;;;;;;;;;;;0;;;
GRAND-OUEST;P-;Cot;;;;;;;;;;;;;;;;;
GRAND-OUEST;P-;Var;;;;;;;;;;;;;;;;;
